@RELATION pokemon

@ATTRIBUTE	type	{grass,fire,water,bug,flying,normal,poison,electric,ground}
@ATTRIBUTE	height	REAL
@ATTRIBUTE	weight	REAL
@ATTRIBUTE	name	{Bulbasaur,Ivysaur,Venusaur,Charmander,Charmeleon,Charizard,Squirtle,Wartortle,Blastoise,Caterpie,Metapod,Butterfree,Weedle,Kakuna,Beedrill,Pidgey,Pidgeotto,Pidgeot,Rattata,Raticate,Spearow,Fearow,Ekans,Arbok,Pikachu,Raichu,Sandshrew,Sandslash,NidoranF,Nidorina,Nidoqueen,NidoranM,Nidorino,Nidoking}

@DATA
electric,0.41,5.97,Pikachu
electric,0.39,6.62,Pikachu
electric,0.38,6.59,Pikachu
electric,0.37,6.13,Pikachu
electric,0.42,5.55,Pikachu
electric,0.38,4.98,Pikachu
electric,0.39,5.58,Pikachu
electric,0.41,5.48,Pikachu
electric,0.39,5.76,Pikachu
electric,0.39,5.81,Pikachu
electric,0.36,5.47,Pikachu
electric,0.32,5.25,Pikachu
electric,0.42,5.13,Pikachu
electric,0.36,6.54,Pikachu
electric,0.45,6.78,Pikachu
electric,0.38,6.07,Pikachu
electric,0.44,5.37,Pikachu
electric,0.45,5.83,Pikachu
electric,0.41,5.02,Pikachu
electric,0.41,6.18,Pikachu
electric,0.45,6.36,Pikachu
electric,0.45,5.82,Pikachu
electric,0.4,7.01,Pikachu
electric,0.42,6.68,Pikachu
electric,0.35,5.26,Pikachu
electric,0.4,7.71,Pikachu
electric,0.41,5.99,Pikachu
electric,0.42,7.21,Pikachu
electric,0.35,6.19,Pikachu
electric,0.46,6.53,Pikachu
electric,0.34,5.49,Pikachu
electric,0.4,5.78,Pikachu
electric,0.42,6.98,Pikachu
electric,0.35,5.66,Pikachu
electric,0.41,5.96,Pikachu
electric,0.42,5.48,Pikachu
electric,0.42,6.96,Pikachu
electric,0.34,5.38,Pikachu
electric,0.37,5.86,Pikachu
electric,0.35,5.05,Pikachu
electric,0.4,6.17,Pikachu
electric,0.39,6.04,Pikachu
electric,0.42,6.62,Pikachu
electric,0.43,6.14,Pikachu
electric,0.39,5.69,Pikachu
electric,0.43,6.42,Pikachu
electric,0.36,5.48,Pikachu
electric,0.35,4.61,Pikachu
electric,0.43,6.15,Pikachu
electric,0.35,5.46,Pikachu
electric,0.46,5.32,Pikachu
electric,0.36,5.62,Pikachu
electric,0.43,5.54,Pikachu
electric,0.47,5.72,Pikachu
electric,0.36,6.2,Pikachu
electric,0.39,6.57,Pikachu
electric,0.43,5.65,Pikachu
electric,0.37,7.18,Pikachu
electric,0.41,6.38,Pikachu
electric,0.38,6.34,Pikachu
electric,0.43,5.77,Pikachu
electric,0.39,6.63,Pikachu
electric,0.4,5.49,Pikachu
electric,0.37,7.11,Pikachu
electric,0.32,5.65,Pikachu
electric,0.44,6.58,Pikachu
electric,0.37,6.08,Pikachu
electric,0.43,6.7,Pikachu
electric,0.39,5.6,Pikachu
electric,0.93,32.54,Raichu
electric,0.83,34.12,Raichu
electric,0.75,31.92,Raichu
electric,0.8,29.42,Raichu
electric,0.76,25.12,Raichu
electric,0.81,27.15,Raichu
electric,0.9,32.35,Raichu
electric,0.86,22.85,Raichu
electric,0.81,29.9,Raichu
electric,0.8,27.89,Raichu
electric,0.81,25.36,Raichu
electric,0.75,29.09,Raichu
electric,0.79,28.59,Raichu
electric,0.8,27.99,Raichu
electric,0.76,31.62,Raichu
electric,0.73,30.11,Raichu
electric,0.78,26.86,Raichu
electric,0.88,28.33,Raichu
electric,0.89,32.25,Raichu
electric,0.83,27.06,Raichu
electric,0.82,32.45,Raichu
electric,0.85,31.43,Raichu
electric,0.79,27.83,Raichu
electric,0.79,23.59,Raichu
electric,0.7,26.66,Raichu
electric,0.78,27.0,Raichu
electric,0.78,34.96,Raichu
electric,0.91,26.83,Raichu
electric,0.9,29.83,Raichu
electric,0.7,27.92,Raichu
electric,0.77,33.03,Raichu
electric,0.76,34.42,Raichu
electric,0.84,29.29,Raichu
electric,0.85,27.52,Raichu
electric,0.87,36.7,Raichu
electric,0.7,29.38,Raichu
electric,0.98,32.29,Raichu
electric,0.72,28.74,Raichu
electric,0.81,32.6,Raichu
electric,0.72,33.77,Raichu
electric,0.67,37.59,Raichu
electric,0.83,34.46,Raichu
electric,0.64,30.39,Raichu
electric,0.74,29.64,Raichu
electric,0.69,30.73,Raichu
electric,0.98,32.33,Raichu
electric,0.95,26.17,Raichu
electric,0.78,25.38,Raichu
electric,0.77,30.25,Raichu
electric,0.75,31.41,Raichu
electric,0.65,31.88,Raichu
electric,0.86,29.69,Raichu
electric,0.91,36.03,Raichu
electric,0.86,33.32,Raichu
electric,0.81,27.17,Raichu
electric,0.71,30.21,Raichu
electric,0.84,27.43,Raichu
electric,0.76,30.54,Raichu
electric,0.84,32.1,Raichu
electric,0.81,26.31,Raichu
electric,0.93,30.24,Raichu
electric,0.8,28.3,Raichu
electric,0.84,28.55,Raichu
electric,0.63,27.63,Raichu
electric,0.67,27.17,Raichu
electric,1.01,34.95,Raichu
electric,0.66,30.43,Raichu
electric,0.78,33.01,Raichu
electric,0.93,31.8,Raichu
electric,0.73,34.74,Raichu
electric,0.85,27.05,Raichu
electric,0.78,33.65,Raichu
electric,0.8,30.24,Raichu
electric,0.71,28.66,Raichu
electric,0.84,28.53,Raichu
electric,0.75,29.54,Raichu
electric,0.88,30.37,Raichu
electric,0.81,30.84,Raichu
electric,0.75,27.72,Raichu
electric,0.79,32.55,Raichu
electric,0.71,30.34,Raichu
electric,0.78,28.3,Raichu
electric,0.75,26.97,Raichu
electric,0.74,33.85,Raichu
electric,0.74,32.05,Raichu
electric,0.85,26.98,Raichu
electric,0.72,32.54,Raichu
electric,0.81,35.59,Raichu
electric,0.76,30.62,Raichu
electric,0.82,24.28,Raichu
electric,0.82,29.42,Raichu
electric,0.89,26.95,Raichu
electric,0.82,33.57,Raichu
electric,0.9,31.94,Raichu
electric,0.89,38.28,Raichu
electric,0.9,31.85,Raichu
electric,0.79,29.16,Raichu
electric,0.96,30.57,Raichu
electric,0.89,26.03,Raichu
electric,0.73,28.51,Raichu
ground,0.66,11.87,Sandshrew
ground,0.52,11.48,Sandshrew
ground,0.57,11.91,Sandshrew
ground,0.69,11.2,Sandshrew
ground,0.61,10.78,Sandshrew
ground,0.56,11.51,Sandshrew
ground,0.66,13.82,Sandshrew
ground,0.52,13.92,Sandshrew
ground,0.62,11.22,Sandshrew
ground,0.61,11.36,Sandshrew
ground,0.54,12.8,Sandshrew
ground,0.59,10.18,Sandshrew
ground,0.57,11.18,Sandshrew
ground,0.5,12.08,Sandshrew
ground,0.74,9.86,Sandshrew
ground,0.71,12.19,Sandshrew
ground,0.76,14.06,Sandshrew
ground,0.53,11.49,Sandshrew
ground,0.56,11.39,Sandshrew
ground,0.62,12.71,Sandshrew
ground,0.62,11.07,Sandshrew
ground,0.52,12.41,Sandshrew
ground,0.69,11.82,Sandshrew
ground,0.66,10.72,Sandshrew
ground,0.58,14.52,Sandshrew
ground,0.7,13.6,Sandshrew
ground,0.61,13.05,Sandshrew
ground,0.64,12.75,Sandshrew
ground,0.58,12.17,Sandshrew
ground,0.6,11.39,Sandshrew
ground,0.6,11.55,Sandshrew
ground,0.64,11.33,Sandshrew
ground,0.6,9.89,Sandshrew
ground,0.66,14.88,Sandshrew
ground,0.49,12.45,Sandshrew
ground,0.64,12.04,Sandshrew
ground,0.57,12.13,Sandshrew
ground,0.63,12.87,Sandshrew
ground,0.64,11.98,Sandshrew
ground,0.49,9.52,Sandshrew
ground,0.63,11.26,Sandshrew
ground,0.57,12.36,Sandshrew
ground,0.65,10.5,Sandshrew
ground,0.74,11.08,Sandshrew
ground,0.61,13.92,Sandshrew
ground,0.56,13.14,Sandshrew
ground,0.74,10.32,Sandshrew
ground,0.59,10.7,Sandshrew
ground,0.63,12.91,Sandshrew
ground,0.6,14.21,Sandshrew
ground,0.53,12.53,Sandshrew
ground,0.52,11.62,Sandshrew
ground,0.67,12.94,Sandshrew
ground,0.53,13.64,Sandshrew
ground,0.54,10.11,Sandshrew
ground,0.64,10.7,Sandshrew
ground,0.68,10.38,Sandshrew
ground,0.48,12.79,Sandshrew
ground,0.6,12.18,Sandshrew
ground,0.61,13.87,Sandshrew
ground,0.54,11.02,Sandshrew
ground,0.55,13.34,Sandshrew
ground,0.59,12.37,Sandshrew
ground,0.71,12.35,Sandshrew
ground,0.64,10.03,Sandshrew
ground,0.52,11.09,Sandshrew
ground,0.62,11.67,Sandshrew
ground,0.56,11.47,Sandshrew
ground,0.61,13.31,Sandshrew
ground,0.71,13.59,Sandshrew
ground,0.6,12.48,Sandshrew
ground,0.56,12.13,Sandshrew
ground,0.58,12.51,Sandshrew
ground,0.51,9.64,Sandshrew
ground,0.64,12.13,Sandshrew
ground,0.61,11.45,Sandshrew
ground,0.56,12.29,Sandshrew
ground,0.61,12.17,Sandshrew
ground,0.7,12.84,Sandshrew
ground,0.55,11.91,Sandshrew
ground,0.65,9.94,Sandshrew
ground,0.65,10.97,Sandshrew
ground,0.64,12.89,Sandshrew
ground,0.51,12.72,Sandshrew
ground,0.63,12.91,Sandshrew
ground,0.55,11.54,Sandshrew
ground,0.47,12.71,Sandshrew
ground,0.55,11.93,Sandshrew
ground,0.6,12.54,Sandshrew
ground,0.71,11.54,Sandshrew
ground,0.57,12.92,Sandshrew
ground,0.68,11.0,Sandshrew
ground,0.68,12.6,Sandshrew
ground,0.61,11.72,Sandshrew
ground,0.59,13.12,Sandshrew
ground,0.56,12.22,Sandshrew
ground,0.49,10.71,Sandshrew
ground,0.49,11.63,Sandshrew
ground,0.55,13.13,Sandshrew
ground,0.62,14.64,Sandshrew
ground,1.14,30.65,Sandslash
ground,1.14,32.29,Sandslash
ground,1.0,29.78,Sandslash
ground,0.9,30.87,Sandslash
ground,1.09,32.99,Sandslash
ground,1.17,31.16,Sandslash
ground,1.03,29.41,Sandslash
ground,1.03,31.75,Sandslash
ground,1.08,33.19,Sandslash
ground,0.97,28.44,Sandslash
ground,1.27,33.49,Sandslash
ground,1.07,34.96,Sandslash
ground,0.97,27.82,Sandslash
ground,0.99,32.04,Sandslash
ground,1.04,23.76,Sandslash
ground,1.02,29.6,Sandslash
ground,0.99,28.86,Sandslash
ground,1.01,30.9,Sandslash
ground,0.98,33.04,Sandslash
ground,1.02,27.34,Sandslash
ground,1.14,32.76,Sandslash
ground,0.95,31.13,Sandslash
ground,0.97,33.6,Sandslash
ground,0.89,31.26,Sandslash
ground,1.1,28.69,Sandslash
ground,0.96,26.47,Sandslash
ground,0.99,28.2,Sandslash
ground,0.98,30.58,Sandslash
ground,1.13,24.38,Sandslash
ground,1.34,30.97,Sandslash
ground,0.87,34.7,Sandslash
ground,0.92,27.21,Sandslash
ground,1.1,25.29,Sandslash
ground,0.86,30.77,Sandslash
ground,0.93,27.97,Sandslash
ground,1.06,36.99,Sandslash
ground,0.88,30.82,Sandslash
ground,1.0,32.13,Sandslash
ground,1.0,29.29,Sandslash
ground,1.19,28.65,Sandslash
ground,1.01,32.71,Sandslash
ground,0.93,27.4,Sandslash
ground,1.0,26.57,Sandslash
ground,0.96,30.5,Sandslash
ground,1.02,32.01,Sandslash
ground,0.94,34.69,Sandslash
ground,0.99,27.83,Sandslash
ground,0.94,33.55,Sandslash
ground,1.04,29.11,Sandslash
ground,1.05,34.14,Sandslash
ground,1.06,34.61,Sandslash
ground,0.99,28.86,Sandslash
ground,1.02,29.25,Sandslash
ground,1.02,32.81,Sandslash
ground,1.17,28.22,Sandslash
ground,1.03,28.18,Sandslash
ground,1.03,32.01,Sandslash
ground,1.02,30.28,Sandslash
ground,1.12,33.39,Sandslash
ground,0.83,30.99,Sandslash
ground,0.89,32.53,Sandslash
ground,1.09,29.61,Sandslash
ground,1.03,24.5,Sandslash
ground,0.9,29.32,Sandslash
ground,1.03,27.96,Sandslash
ground,1.09,28.75,Sandslash
ground,1.04,29.26,Sandslash
ground,1.04,30.4,Sandslash
ground,0.99,29.06,Sandslash
ground,1.1,35.16,Sandslash
ground,1.12,28.8,Sandslash
ground,1.08,26.67,Sandslash
ground,1.04,32.52,Sandslash
ground,0.82,32.7,Sandslash
ground,0.94,24.19,Sandslash
ground,0.94,28.59,Sandslash
ground,1.02,29.64,Sandslash
ground,1.03,32.43,Sandslash
ground,1.13,29.56,Sandslash
ground,1.06,31.1,Sandslash
ground,0.97,33.25,Sandslash
ground,1.05,36.28,Sandslash
ground,0.97,26.49,Sandslash
ground,0.91,31.91,Sandslash
ground,1.23,33.34,Sandslash
ground,0.98,28.63,Sandslash
ground,1.02,28.16,Sandslash
ground,0.78,34.88,Sandslash
ground,1.08,30.52,Sandslash
ground,1.03,25.34,Sandslash
ground,0.9,25.69,Sandslash
ground,0.97,25.17,Sandslash
ground,1.09,26.88,Sandslash
ground,1.06,29.88,Sandslash
ground,1.07,26.27,Sandslash
ground,0.85,23.9,Sandslash
ground,0.97,28.63,Sandslash
ground,1.07,28.37,Sandslash
ground,0.91,31.32,Sandslash
ground,0.96,30.37,Sandslash
poison,0.39,7.86,NidoranF
poison,0.4,7.29,NidoranF
poison,0.35,7.0,NidoranF
poison,0.37,6.36,NidoranF
poison,0.4,6.66,NidoranF
poison,0.35,7.09,NidoranF
poison,0.43,7.61,NidoranF
poison,0.4,7.64,NidoranF
poison,0.3,8.06,NidoranF
poison,0.45,7.07,NidoranF
poison,0.44,7.7,NidoranF
poison,0.47,6.34,NidoranF
poison,0.33,6.7,NidoranF
poison,0.38,6.54,NidoranF
poison,0.43,5.51,NidoranF
poison,0.37,7.62,NidoranF
poison,0.42,6.94,NidoranF
poison,0.43,7.85,NidoranF
poison,0.47,6.28,NidoranF
poison,0.44,6.46,NidoranF
poison,0.35,7.77,NidoranF
poison,0.39,5.66,NidoranF
poison,0.39,7.06,NidoranF
poison,0.38,7.83,NidoranF
poison,0.45,7.47,NidoranF
poison,0.31,7.35,NidoranF
poison,0.31,7.71,NidoranF
poison,0.46,5.03,NidoranF
poison,0.34,7.52,NidoranF
poison,0.41,7.5,NidoranF
poison,0.38,7.55,NidoranF
poison,0.43,6.84,NidoranF
poison,0.37,7.19,NidoranF
poison,0.5,7.93,NidoranF
poison,0.37,6.08,NidoranF
poison,0.32,6.95,NidoranF
poison,0.41,7.55,NidoranF
poison,0.5,6.3,NidoranF
poison,0.44,7.64,NidoranF
poison,0.41,7.39,NidoranF
poison,0.4,7.09,NidoranF
poison,0.42,6.81,NidoranF
poison,0.42,6.19,NidoranF
poison,0.47,5.77,NidoranF
poison,0.39,6.04,NidoranF
poison,0.42,7.12,NidoranF
poison,0.36,6.76,NidoranF
poison,0.36,6.47,NidoranF
poison,0.39,6.92,NidoranF
poison,0.36,6.67,NidoranF
poison,0.4,5.5,NidoranF
poison,0.43,7.31,NidoranF
poison,0.43,6.72,NidoranF
poison,0.39,6.12,NidoranF
poison,0.4,6.0,NidoranF
poison,0.36,7.48,NidoranF
poison,0.39,7.55,NidoranF
poison,0.37,7.48,NidoranF
poison,0.37,5.66,NidoranF
poison,0.36,6.96,NidoranF
poison,0.43,7.59,NidoranF
poison,0.42,5.41,NidoranF
poison,0.45,7.02,NidoranF
poison,0.44,6.61,NidoranF
poison,0.36,7.08,NidoranF
poison,0.36,5.86,NidoranF
poison,0.38,7.76,NidoranF
poison,0.36,6.57,NidoranF
poison,0.48,6.77,NidoranF
poison,0.47,6.99,NidoranF
poison,0.4,6.61,NidoranF
poison,0.42,6.77,NidoranF
poison,0.4,7.19,NidoranF
poison,0.45,7.41,NidoranF
poison,0.41,7.22,NidoranF
poison,0.4,6.63,NidoranF
poison,0.37,5.71,NidoranF
poison,0.45,6.59,NidoranF
poison,0.43,7.16,NidoranF
poison,0.39,7.12,NidoranF
poison,0.39,6.27,NidoranF
poison,0.43,7.4,NidoranF
poison,0.43,5.42,NidoranF
poison,0.35,6.99,NidoranF
poison,0.46,7.18,NidoranF
poison,0.42,7.47,NidoranF
poison,0.45,7.38,NidoranF
poison,0.36,6.7,NidoranF
poison,0.36,7.72,NidoranF
poison,0.4,6.9,NidoranF
poison,0.4,7.24,NidoranF
poison,0.4,7.57,NidoranF
poison,0.45,6.83,NidoranF
poison,0.41,7.69,NidoranF
poison,0.37,7.42,NidoranF
poison,0.4,6.41,NidoranF
poison,0.39,7.37,NidoranF
poison,0.36,6.15,NidoranF
poison,0.39,6.99,NidoranF
poison,0.39,6.77,NidoranF
poison,0.83,16.31,Nidorina
poison,0.95,17.85,Nidorina
poison,0.81,21.75,Nidorina
poison,0.81,16.28,Nidorina
poison,0.85,19.15,Nidorina
poison,0.95,18.91,Nidorina
poison,0.68,17.47,Nidorina
poison,0.81,22.88,Nidorina
poison,0.82,21.93,Nidorina
poison,0.84,20.34,Nidorina
poison,0.85,16.72,Nidorina
poison,0.77,21.68,Nidorina
poison,0.97,19.75,Nidorina
poison,0.68,19.71,Nidorina
poison,0.77,19.32,Nidorina
poison,0.8,19.8,Nidorina
poison,0.75,19.62,Nidorina
poison,0.68,23.0,Nidorina
poison,0.85,19.74,Nidorina
poison,0.85,19.89,Nidorina
poison,0.74,19.6,Nidorina
poison,0.75,21.6,Nidorina
poison,0.74,20.1,Nidorina
poison,0.7,21.09,Nidorina
poison,0.82,16.31,Nidorina
poison,0.69,19.88,Nidorina
poison,0.88,21.28,Nidorina
poison,0.84,19.38,Nidorina
poison,0.75,18.83,Nidorina
poison,0.85,20.48,Nidorina
poison,0.71,20.71,Nidorina
poison,0.79,17.15,Nidorina
poison,0.77,18.09,Nidorina
poison,0.86,20.9,Nidorina
poison,0.76,16.85,Nidorina
poison,0.82,18.43,Nidorina
poison,0.73,18.4,Nidorina
poison,0.7,19.09,Nidorina
poison,0.84,18.39,Nidorina
poison,1.01,20.25,Nidorina
poison,0.76,21.15,Nidorina
poison,0.67,18.8,Nidorina
poison,0.76,16.37,Nidorina
poison,0.75,20.96,Nidorina
poison,0.73,16.69,Nidorina
poison,0.79,16.72,Nidorina
poison,0.86,18.26,Nidorina
poison,0.84,16.48,Nidorina
poison,0.66,20.24,Nidorina
poison,0.76,20.25,Nidorina
poison,0.73,18.36,Nidorina
poison,0.83,24.49,Nidorina
poison,0.78,20.57,Nidorina
poison,0.75,19.63,Nidorina
poison,0.76,19.25,Nidorina
poison,0.85,15.25,Nidorina
poison,0.93,17.63,Nidorina
poison,0.9,19.41,Nidorina
poison,0.74,19.6,Nidorina
poison,0.84,20.2,Nidorina
poison,0.66,20.4,Nidorina
poison,0.77,20.1,Nidorina
poison,0.86,19.97,Nidorina
poison,0.85,19.99,Nidorina
poison,0.81,21.67,Nidorina
poison,0.77,21.19,Nidorina
poison,0.69,21.56,Nidorina
poison,0.82,20.89,Nidorina
poison,0.89,22.78,Nidorina
poison,0.84,21.32,Nidorina
poison,0.84,17.16,Nidorina
poison,0.97,18.8,Nidorina
poison,0.71,19.88,Nidorina
poison,0.76,20.67,Nidorina
poison,0.83,18.99,Nidorina
poison,0.74,20.23,Nidorina
poison,0.65,18.48,Nidorina
poison,0.89,17.71,Nidorina
poison,0.88,23.93,Nidorina
poison,0.68,20.57,Nidorina
poison,0.78,22.83,Nidorina
poison,0.77,20.41,Nidorina
poison,0.91,20.44,Nidorina
poison,0.83,24.13,Nidorina
poison,0.89,19.96,Nidorina
poison,0.81,21.21,Nidorina
poison,0.71,20.52,Nidorina
poison,0.86,22.1,Nidorina
poison,0.68,19.86,Nidorina
poison,0.85,17.31,Nidorina
poison,0.63,17.67,Nidorina
poison,0.88,14.63,Nidorina
poison,0.8,19.26,Nidorina
poison,0.88,20.92,Nidorina
poison,0.78,17.45,Nidorina
poison,0.72,17.25,Nidorina
poison,0.78,20.97,Nidorina
poison,0.71,17.48,Nidorina
poison,0.71,21.76,Nidorina
poison,0.91,19.23,Nidorina
poison,1.29,67.83,Nidoqueen
poison,1.37,57.13,Nidoqueen
poison,1.27,54.04,Nidoqueen
poison,1.63,65.08,Nidoqueen
poison,1.44,63.23,Nidoqueen
poison,1.23,55.28,Nidoqueen
poison,1.14,66.95,Nidoqueen
poison,1.39,63.95,Nidoqueen
poison,1.28,55.59,Nidoqueen
poison,1.51,68.43,Nidoqueen
poison,1.22,57.01,Nidoqueen
poison,1.29,52.59,Nidoqueen
poison,1.32,63.04,Nidoqueen
poison,1.29,67.76,Nidoqueen
poison,1.32,57.72,Nidoqueen
poison,1.41,61.84,Nidoqueen
poison,1.18,60.83,Nidoqueen
poison,1.1,55.03,Nidoqueen
poison,1.07,60.89,Nidoqueen
poison,1.53,61.46,Nidoqueen
poison,1.33,57.41,Nidoqueen
poison,1.22,60.78,Nidoqueen
poison,1.37,64.49,Nidoqueen
poison,1.27,67.52,Nidoqueen
poison,1.43,61.2,Nidoqueen
poison,1.28,61.24,Nidoqueen
poison,1.42,62.97,Nidoqueen
poison,1.22,62.36,Nidoqueen
poison,1.21,68.16,Nidoqueen
poison,1.24,44.54,Nidoqueen
poison,1.32,60.63,Nidoqueen
poison,1.22,64.74,Nidoqueen
poison,1.39,56.48,Nidoqueen
poison,1.2,54.6,Nidoqueen
poison,1.34,60.44,Nidoqueen
poison,1.39,59.45,Nidoqueen
poison,1.56,54.44,Nidoqueen
poison,1.22,56.11,Nidoqueen
poison,1.26,53.14,Nidoqueen
poison,1.48,59.14,Nidoqueen
poison,1.58,58.59,Nidoqueen
poison,1.48,58.88,Nidoqueen
poison,1.32,62.46,Nidoqueen
poison,1.32,56.5,Nidoqueen
poison,1.2,66.99,Nidoqueen
poison,1.22,59.4,Nidoqueen
poison,1.32,72.35,Nidoqueen
poison,1.18,58.74,Nidoqueen
poison,1.5,53.52,Nidoqueen
poison,1.3,61.96,Nidoqueen
poison,1.27,57.48,Nidoqueen
poison,1.45,50.81,Nidoqueen
poison,1.2,64.2,Nidoqueen
poison,1.09,56.54,Nidoqueen
poison,1.51,62.48,Nidoqueen
poison,1.51,68.26,Nidoqueen
poison,1.43,59.81,Nidoqueen
poison,1.13,55.85,Nidoqueen
poison,1.19,53.13,Nidoqueen
poison,1.26,57.5,Nidoqueen
poison,1.49,57.73,Nidoqueen
poison,1.24,66.37,Nidoqueen
poison,1.06,52.61,Nidoqueen
poison,1.36,58.54,Nidoqueen
poison,1.57,65.21,Nidoqueen
poison,1.17,65.02,Nidoqueen
poison,1.41,54.6,Nidoqueen
poison,1.33,58.56,Nidoqueen
poison,1.26,60.65,Nidoqueen
poison,1.24,56.34,Nidoqueen
poison,1.3,58.49,Nidoqueen
poison,1.28,71.82,Nidoqueen
poison,1.15,69.95,Nidoqueen
poison,1.43,58.52,Nidoqueen
poison,1.37,69.99,Nidoqueen
poison,1.34,65.52,Nidoqueen
poison,1.38,57.47,Nidoqueen
poison,1.16,56.27,Nidoqueen
poison,1.43,57.85,Nidoqueen
poison,1.14,58.95,Nidoqueen
poison,1.13,61.23,Nidoqueen
poison,1.24,58.51,Nidoqueen
poison,1.12,60.38,Nidoqueen
poison,1.17,61.41,Nidoqueen
poison,1.22,64.24,Nidoqueen
poison,1.24,50.31,Nidoqueen
poison,1.46,61.57,Nidoqueen
poison,1.25,59.82,Nidoqueen
poison,1.44,54.8,Nidoqueen
poison,1.37,55.72,Nidoqueen
poison,1.03,54.42,Nidoqueen
poison,1.2,61.44,Nidoqueen
poison,1.37,58.1,Nidoqueen
poison,1.44,57.86,Nidoqueen
poison,1.14,63.19,Nidoqueen
poison,1.23,57.49,Nidoqueen
poison,1.32,63.52,Nidoqueen
poison,1.14,62.19,Nidoqueen
poison,1.27,56.09,Nidoqueen
poison,1.29,55.14,Nidoqueen
poison,0.6,8.57,NidoranM
poison,0.47,9.79,NidoranM
poison,0.48,8.85,NidoranM
poison,0.5,9.05,NidoranM
poison,0.58,7.84,NidoranM
poison,0.56,10.14,NidoranM
poison,0.5,11.07,NidoranM
poison,0.5,9.79,NidoranM
poison,0.49,9.48,NidoranM
poison,0.52,8.04,NidoranM
poison,0.47,9.92,NidoranM
poison,0.52,9.52,NidoranM
poison,0.41,8.51,NidoranM
poison,0.45,10.88,NidoranM
poison,0.5,9.62,NidoranM
poison,0.46,7.31,NidoranM
poison,0.46,8.38,NidoranM
poison,0.62,11.38,NidoranM
poison,0.49,6.96,NidoranM
poison,0.51,9.85,NidoranM
poison,0.53,7.2,NidoranM
poison,0.51,10.13,NidoranM
poison,0.41,9.52,NidoranM
poison,0.47,8.37,NidoranM
poison,0.46,8.23,NidoranM
poison,0.56,9.12,NidoranM
poison,0.52,10.65,NidoranM
poison,0.59,8.94,NidoranM
poison,0.63,9.65,NidoranM
poison,0.45,9.44,NidoranM
poison,0.45,9.0,NidoranM
poison,0.51,8.59,NidoranM
poison,0.55,10.55,NidoranM
poison,0.47,8.43,NidoranM
poison,0.37,8.53,NidoranM
poison,0.49,8.51,NidoranM
poison,0.64,10.17,NidoranM
poison,0.55,7.86,NidoranM
poison,0.52,8.97,NidoranM
poison,0.55,9.45,NidoranM
poison,0.57,7.46,NidoranM
poison,0.44,9.16,NidoranM
poison,0.46,8.56,NidoranM
poison,0.53,10.05,NidoranM
poison,0.57,8.07,NidoranM
poison,0.44,10.31,NidoranM
poison,0.52,11.1,NidoranM
poison,0.5,10.01,NidoranM
poison,0.4,8.74,NidoranM
poison,0.43,7.99,NidoranM
poison,0.57,8.32,NidoranM
poison,0.53,8.85,NidoranM
poison,0.45,10.47,NidoranM
poison,0.39,9.1,NidoranM
poison,0.49,7.63,NidoranM
poison,0.48,9.3,NidoranM
poison,0.46,9.68,NidoranM
poison,0.44,10.0,NidoranM
poison,0.44,7.76,NidoranM
poison,0.52,8.03,NidoranM
poison,0.51,9.39,NidoranM
poison,0.46,9.4,NidoranM
poison,0.44,8.71,NidoranM
poison,0.51,8.15,NidoranM
poison,0.54,9.01,NidoranM
poison,0.52,7.92,NidoranM
poison,0.51,8.58,NidoranM
poison,0.47,8.89,NidoranM
poison,0.5,8.62,NidoranM
poison,0.53,8.53,NidoranM
poison,0.55,8.66,NidoranM
poison,0.47,10.07,NidoranM
poison,0.44,8.93,NidoranM
poison,0.48,8.44,NidoranM
poison,0.52,8.92,NidoranM
poison,0.52,9.51,NidoranM
poison,0.49,10.01,NidoranM
poison,0.45,9.2,NidoranM
poison,0.47,8.76,NidoranM
poison,0.53,9.54,NidoranM
poison,0.41,8.31,NidoranM
poison,0.42,8.48,NidoranM
poison,0.56,9.34,NidoranM
poison,0.47,8.27,NidoranM
poison,0.47,8.78,NidoranM
poison,0.48,10.26,NidoranM
poison,0.64,7.33,NidoranM
poison,0.46,8.58,NidoranM
poison,0.53,9.16,NidoranM
poison,0.36,9.3,NidoranM
poison,0.48,8.67,NidoranM
poison,0.55,9.87,NidoranM
poison,0.45,9.4,NidoranM
poison,0.45,9.08,NidoranM
poison,0.49,8.41,NidoranM
poison,0.53,8.09,NidoranM
poison,0.52,8.66,NidoranM
poison,0.44,8.59,NidoranM
poison,0.49,10.65,NidoranM
poison,0.45,8.02,NidoranM
poison,0.89,20.2,Nidorino
poison,0.91,19.2,Nidorino
poison,0.88,19.17,Nidorino
poison,1.03,20.0,Nidorino
poison,0.96,20.11,Nidorino
poison,1.0,20.42,Nidorino
poison,0.81,20.54,Nidorino
poison,0.99,17.93,Nidorino
poison,0.86,16.72,Nidorino
poison,0.93,21.76,Nidorino
poison,0.77,22.22,Nidorino
poison,0.79,23.08,Nidorino
poison,0.87,17.14,Nidorino
poison,0.92,14.47,Nidorino
poison,0.93,20.21,Nidorino
poison,0.87,19.37,Nidorino
poison,0.88,20.2,Nidorino
poison,0.91,16.44,Nidorino
poison,0.96,21.34,Nidorino
poison,0.85,18.44,Nidorino
poison,0.77,20.92,Nidorino
poison,0.99,20.68,Nidorino
poison,1.07,20.82,Nidorino
poison,0.88,23.62,Nidorino
